Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
5664056000,-22.44776526,101.1194867,-17.08069439,-174.0981587,10.69639512,-51.84919341,-16.9335839,-122.2096734,
5676054000,-22.08653355,100.8441244,-17.06940416,-175.5360042,10.63692426,-52.36333857,-16.83879437,-121.4051198,
5688052000,-21.7808786,100.2985322,-17.05709779,-176.5023821,10.60586919,-52.99404813,-16.79660441,-122.0424851,
5700050000,-21.49273308,99.91572536,-17.08874947,-177.6906751,10.60804402,-53.19878906,-16.71284332,-122.3397678,
5712048000,-20.93885402,98.8078278,-17.03036146,-178.6632593,10.62934777,-53.70833474,-16.66244991,-123.4174606,
5724046000,-20.63164139,96.97327395,-17.00082356,-179.7801177,10.67012746,-54.1501616,-16.52848496,-124.6820178,
5736044000,-20.51947731,93.44670173,-17.03877501,178.3039959,10.7349304,-54.71354288,-16.64455398,-125.3930625,
5748042000,-20.26005442,90.77379575,-16.96709736,177.3815644,10.83529271,-55.28780037,-16.5705432,-128.3267834,
5760040000,-20.16083323,87.5553461,-16.95130358,176.1384025,10.95612711,-56.05573191,-16.63699735,-130.3716512,
5772038000,-20.17419119,84.02516737,-16.92883579,174.8392927,11.06645865,-57.17582258,-16.56477588,-133.0682815,
5784036000,-20.39943384,80.0517581,-16.9647688,173.3616001,11.26273621,-58.67254116,-16.65920438,-135.2181484,
5796034000,-20.60697885,76.34869631,-16.90983162,171.8923785,11.40755031,-60.34310225,-16.71887441,-137.0758639,
5808032000,-21.17374191,72.84718632,-16.90208859,170.1982359,11.5447837,-62.333921,-16.82620178,-138.594518,
5820030000,-21.60389246,70.20998248,-16.90761509,168.9093729,11.65087228,-64.50369857,-17.00023595,-139.0811611,
5832028000,-22.21970225,69.12350589,-16.90214356,167.3714832,11.69817748,-66.67302796,-17.20441301,-138.9139286,
5844026000,-22.67996054,69.42296031,-16.94998615,165.9304512,11.71029363,-68.8499643,-17.41190298,-137.1962087,
5856024000,-23.21899516,69.77386053,-16.92542582,164.6813169,11.68614495,-70.97194924,-17.47139372,-136.8413589,
5868022000,-23.55270808,71.10795555,-16.93688572,163.1968807,11.63312007,-72.91326699,-17.51233243,-135.2728572,
5880020000,-23.94586717,73.94762029,-16.92716993,161.9273863,11.54488923,-74.80681329,-17.41823613,-133.6593272,
5892018000,-24.01399893,76.40452123,-16.92296208,160.9203042,11.46342749,-76.64581654,-17.26103045,-134.4379779,
5904016000,-23.93547767,79.13338768,-16.92956912,159.5765893,11.36384161,-78.31239623,-17.15344162,-133.3961558,
5916014000,-23.54156057,80.87277444,-16.95622709,158.2609313,11.2561513,-79.48371435,-16.86622261,-133.1564527,
5928012000,-23.52063489,83.01186917,-16.92776204,157.5804095,11.108795,-81.0481874,-16.77471581,-133.0690476,
5940010000,-22.79585913,83.94799993,-16.87683925,155.7697588,11.01433342,-82.13969297,-16.68662512,-131.3706848,
5952008000,-22.46150131,83.35691687,-16.89473805,154.659753,10.90181998,-83.16995877,-16.34534588,-131.1554922,
5964006000,-22.02084896,82.55523431,-16.89950599,153.4153332,10.7881817,-83.93562078,-16.19041132,-131.2675158,
5976004000,-21.69971591,81.42494749,-16.91588822,152.0023105,10.69108875,-84.50168857,-16.02390529,-130.995,
5988002000,-21.29538393,79.90102173,-16.87063912,151.3056463,10.6370976,-85.3242649,-16.0850837,-131.5386081,
6000000000,-21.01143544,77.29685274,-16.8499627,150.0255441,10.57487892,-85.89677145,-15.97078331,-132.375244,
