Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
671320000,-17.32428019,40.22140202,-22.88109065,
673300000,-18.40196844,40.20723591,-26.01411409,
675280000,-20.06795615,40.2016461,-27.73690722,
677260000,-18.31247391,40.21842073,-24.07351717,
679240000,-19.58738098,40.20408811,-29.56676928,
681220000,-18.76268686,40.17736775,-28.2475823,
683200000,-18.73704451,40.18901594,-27.48725446,
685180000,-18.90025901,40.20505274,-24.23572209,
687160000,-17.81577365,40.19010777,-25.11561815,
689140000,-17.9790534,40.2020638,-25.12366749,
691120000,-17.44521113,40.20889711,-23.11056159,
693100000,-20.29139639,40.17649682,-27.69448766,
695080000,-17.67669854,40.16629364,-24.28386182,
697060000,-21.25417476,40.14703086,-31.92671693,
699040000,-18.57304675,40.13406639,-28.32990398,
701020000,-21.58644851,40.10875826,-55.03365871,
703000000,-20.19513132,40.12778389,-34.2810592,
704980000,-18.8350888,40.10683309,-27.01798139,
706960000,-18.96017291,40.09816637,-30.81556252,
708940000,-17.88492163,40.1364365,-25.34319353,
710920000,-19.36363622,40.09120703,-31.96407884,
712900000,-17.02722092,40.07266216,-24.64433747,
714880000,-19.1006305,40.09265381,-27.43747176,
716860000,-19.783807,40.04483864,-36.56759409,
718840000,-19.72863892,40.00476277,-33.14272187,
720820000,-17.66286883,40.05655768,-25.42761626,
722800000,-17.71477877,40.0639302,-25.86989502,
724780000,-19.55682201,40.02443658,-34.44779683,
726760000,-19.02718606,39.99860523,-32.27407243,
728740000,-18.08071948,39.98639608,-25.89466655,
730720000,-17.68905657,39.98469924,-26.34368224,
732700000,-18.84848073,39.95923206,-26.56912757,
734680000,-17.56247306,40.01023568,-24.59804741,
736660000,-17.92494381,39.9809378,-26.71042414,
738640000,-18.79248074,39.96479958,-31.80863561,
740620000,-17.60449162,39.96862095,-26.63469322,
742600000,-16.2942614,39.92387781,-23.49510577,
744580000,-18.09852449,39.94620133,-28.85940909,
746560000,-17.71932477,39.92798162,-27.07733542,
748540000,-17.9664658,39.92943132,-29.94745049,
750520000,-18.33555344,39.90899829,-29.56084976,
752500000,-17.67424706,39.92020625,-24.70565442,
754480000,-17.2264655,39.90727053,-27.2274646,
756460000,-18.20060915,39.90879521,-28.00844139,
758440000,-17.73434117,39.87732594,-29.80241085,
760420000,-17.71143823,39.876456,-30.77490702,
762400000,-17.71585572,39.88138992,-30.76485293,
764380000,-18.87197528,39.84292976,-33.40465477,
766360000,-17.92985421,39.87709118,-31.28435811,
768340000,-17.89815502,39.8716784,-30.04413235,
770320000,-17.3420405,39.85743637,-28.17253304,
772300000,-18.89357382,39.85411523,-33.46975165,
774280000,-19.07953074,39.84005096,-34.88177891,
776260000,-16.76090378,39.84161686,-27.54291173,
778240000,-18.12765301,39.83052606,-32.52409396,
780220000,-18.13369655,39.83074994,-39.00177533,
782200000,-17.45841653,39.85045435,-32.09351539,
784180000,-17.8203628,39.84380303,-34.26997532,
786160000,-17.37709016,39.81064039,-26.97061348,
788140000,-18.14697185,39.80725609,-33.44427879,
790120000,-17.41665547,39.81459263,-30.12245742,
