Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
3780000000,-4.880680199,26.29547989,-15.39591662,
3784000000,-4.781091896,26.24465468,-15.88141067,
3788000000,-4.711166788,26.16830274,-16.26605803,
3792000000,-4.69950621,26.11396868,-16.51325805,
3796000000,-4.555858783,26.05992078,-17.10623745,
3800000000,-4.630255301,26.02044038,-17.15556463,
3804000000,-4.395668803,25.98645373,-18.17758629,
3808000000,-4.399227942,25.93781447,-18.47830662,
3812000000,-4.370555413,25.91898849,-18.71181079,
3816000000,-4.2610694,25.86581318,-19.17560706,
3820000000,-4.259371725,25.8576687,-19.34194349,
3824000000,-4.064786754,25.84301876,-19.61781877,
3828000000,-4.070917069,25.67711515,-20.4575193,
3832000000,-3.933923472,25.8235164,-19.70120292,
3836000000,-3.913037741,25.8480547,-19.27373263,
3840000000,-3.848457,25.85417912,-18.71692603,
3844000000,-3.792760183,25.88160466,-18.33877976,
3848000000,-3.683593315,25.94636807,-17.07116058,
3852000000,-3.753936511,25.96400629,-17.67484157,
3856000000,-3.681339865,26.01303338,-17.13053082,
3860000000,-3.646063607,26.06589515,-16.79123322,
3864000000,-3.547381817,26.14113715,-16.64910952,
3868000000,-3.597363362,26.19684697,-15.92045512,
3872000000,-3.521641641,26.29409864,-15.9661739,
3876000000,-3.631113963,26.38109113,-15.49167029,
3880000000,-3.588703464,26.47862281,-15.29356946,
3884000000,-3.571933719,26.58955491,-15.36044897,
3888000000,-3.575894067,26.6902116,-15.35111011,
3892000000,-3.646033657,26.77858532,-15.33315705,
3896000000,-3.651694575,26.83683191,-15.09228314,
3900000000,-3.738244128,26.90678675,-15.25014347,
3904000000,-3.798590412,26.98911513,-15.79874688,
3908000000,-3.845768521,27.06187697,-16.15148288,
3912000000,-3.979582653,27.12104447,-16.34130669,
3916000000,-4.078497373,27.19643325,-16.60745223,
3920000000,-4.324487113,27.23297613,-16.95130271,
3924000000,-4.457780808,27.26277918,-16.92839258,
3928000000,-4.677529152,27.24587901,-17.22152098,
3932000000,-4.793041494,27.26780898,-15.44936508,
3936000000,-5.015836087,27.20113065,-17.68190352,
3940000000,-5.370579708,27.17147973,-17.64061699,
3944000000,-5.498587598,27.12665642,-17.94567823,
3948000000,-5.764351556,27.08913264,-18.11308971,
3952000000,-5.943862052,27.12339638,-16.64287615,
3956000000,-6.345923662,26.90280167,-17.93241073,
3960000000,-6.679196528,26.80861548,-17.7786522,
3964000000,-6.913989265,26.72612891,-18.12472217,
3968000000,-7.120915296,26.62197847,-18.30644539,
3972000000,-7.518499341,26.52182227,-17.51283078,
3976000000,-7.617710616,26.40575465,-17.82943266,
3980000000,-8.01200509,26.28904476,-17.82532049,
3984000000,-7.967871593,26.17821944,-18.23606676,
3988000000,-8.288470168,26.06517254,-18.08995009,
3992000000,-8.377542248,25.9544897,-18.16984465,
3996000000,-8.76434917,25.83086278,-17.81792714,
4000000000,-8.901647232,25.71215729,-17.57868171,
