Frequency,S11_Magnitude,S11_Phase,S11_Resistance,S11_Reactance,S11_Inductance,S12_Magnitude,S12_Phase,S12_Resistance,S12_Reactance,S12_Inductance,S21_Magnitude,S21_Phase,S21_Resistance,S21_Reactance,S21_Inductance,S22_Magnitude,S22_Phase,S22_Resistance,S22_Reactance,S22_Inductance,
120002000,-3.581336437,-24.02814109,122.6655503,-117.7734758,-1.561993203e-07,-33.16237994,40.76181095,51.6707969,1.483279964,1.967228366e-09,29.56033502,170.2669181,-46.82262207,0.527213808,6.992273764e-10,-4.309326717,-3.890685714,201.9722587,-26.52123299,-3.517429149e-08,
120201000,-3.573206764,-23.62174133,124.7248299,-118.1255038,-1.564068338e-07,-32.49163548,40.5456829,51.81170708,1.599817357,2.118275559e-09,29.55865814,170.182248,-46.82276042,0.5318598423,7.042214535e-10,-4.304500827,-3.907367351,202.149976,-26.69050409,-3.534018569e-08,
120400000,-3.549463858,-23.91892578,123.1689586,-118.8673232,-1.571289208e-07,-32.68224746,39.15784202,51.81092125,1.520261494,2.009610727e-09,29.56202185,170.0728562,-46.82490849,0.5375428642,7.105698003e-10,-4.299103034,-3.959907658,202.284312,-27.10352444,-3.582773995e-08,
120599000,-3.542587546,-24.48526405,120.2933977,-118.9166928,-1.569347961e-07,-33.23311913,36.16401808,51.77359805,1.332335005,1.758287398e-09,29.54304408,169.9978252,-46.81884127,0.5426813701,7.161785966e-10,-4.298498213,-4.196045489,201.8460625,-28.65909753,-3.782151623e-08,
120798000,-3.561145706,-23.79789929,123.8061029,-118.5013355,-1.561290196e-07,-32.62414104,38.60295676,51.83842086,1.513007106,1.993431678e-09,29.55253789,170.0086337,-46.82211349,0.5415452279,7.135018786e-10,-4.292099072,-4.395800862,201.7082552,-30.04863723,-3.95899696e-08,
120997000,-3.588204117,-24.15564349,122.0357648,-117.5153592,-1.545753225e-07,-33.06160837,40.50623443,51.69726928,1.493590596,1.964613389e-09,29.55757877,169.9396995,-46.82451231,0.5449540829,7.168122851e-10,-4.314388984,-4.5946345,200.3333275,-31.01681305,-4.079835959e-08,
121196000,-3.54894221,-24.16756046,121.9041244,-118.8150174,-1.560282298e-07,-32.80767843,37.8493499,51.81976928,1.456282266,1.912394148e-09,29.55313794,169.9015856,-46.82327872,0.5472632233,7.186676719e-10,-4.300351724,-4.603008831,200.9094458,-31.27252471,-4.106717127e-08,
121395000,-3.558659535,-24.04568221,122.5395801,-118.5254693,-1.553928442e-07,-32.61705672,39.30627232,51.82051726,1.536879153,2.014925773e-09,29.5565267,169.8298014,-46.82512381,0.5509188869,7.222823352e-10,-4.307417369,-4.667107381,200.4690663,-31.58147717,-4.140490302e-08,
121594000,-3.572557083,-23.99200212,122.8346241,-118.0745367,-1.545483014e-07,-32.59623769,39.79138554,51.81132181,1.556172524,2.036881339e-09,29.55292804,169.7541429,-46.82453273,0.555197167,7.267001128e-10,-4.296912973,-4.914323788,200.3506329,-33.31848448,-4.361071683e-08,
121793000,-3.530127585,-24.28467878,121.2708275,-119.4035137,-1.560324438e-07,-32.76575206,35.76125724,51.8826698,1.395440976,1.823514727e-09,29.5564135,169.7552978,-46.82575705,0.5549265523,7.25159113e-10,-4.280068249,-4.957046556,200.9605957,-33.85303668,-4.4237995e-08,
121992000,-3.582745855,-24.42984184,120.6602296,-117.6182323,-1.534487759e-07,-33.11697309,40.40280159,51.68921021,1.480721817,1.931800418e-09,29.55951839,169.6205444,-46.82808649,0.5619728665,7.331690569e-10,-4.330919935,-4.945329573,198.8600459,-32.99637365,-4.304819963e-08,
122191000,-3.588319513,-24.50476762,120.3014453,-117.413062,-1.529316332e-07,-33.23659181,40.07304808,51.67467077,1.450142918,1.888824984e-09,29.56868039,169.6388215,-46.83116028,0.5604381566,7.299760451e-10,-4.338723846,-5.181873521,197.9872195,-34.35174828,-4.474347982e-08,
122390000,-3.621541917,-24.39857132,120.8859458,-116.3647641,-1.513197761e-07,-33.23479371,42.30847641,51.61526086,1.514845817,1.969892963e-09,29.5704408,169.6045797,-46.83209692,0.5621670142,7.310373327e-10,-4.347277877,-5.207292112,197.5779249,-34.37509431,-4.470108815e-08,
122589000,-3.594224019,-24.57121054,119.9869851,-117.2002713,-1.521588602e-07,-33.37606026,39.612517,51.65967334,1.412932316,1.834382875e-09,29.56574783,169.5285277,-46.83113919,0.5665291626,7.355139256e-10,-4.339918215,-5.568770411,196.9909915,-36.71212092,-4.766264115e-08,
122788000,-3.594701652,-24.70416345,119.3373368,-117.1405309,-1.518348253e-07,-33.44353709,39.1005712,51.6596413,1.386796069,1.797532735e-09,29.55865786,169.4462281,-46.82939666,0.5713774712,7.406061578e-10,-4.345579836,-5.650736806,196.5559578,-37.11608839,-4.81090085e-08,
122987000,-3.65179446,-24.69744856,119.4848575,-115.3180224,-1.492306772e-07,-33.65809886,42.32327998,51.53790126,1.440973074,1.86473357e-09,29.56932767,169.3493744,-46.83407756,0.5759090138,7.452719907e-10,-4.365865463,-5.713697487,195.5886772,-37.15580631,-4.808256352e-08,
123186000,-3.62174389,-25.15789175,117.2184293,-116.1142707,-1.500183474e-07,-34.38207991,39.73934833,51.47455527,1.257126535,1.624193513e-09,29.57012957,169.4207399,-46.83369127,0.572036536,7.390648477e-10,-4.385823197,-6.053781773,193.9292111,-38.83308132,-5.017190953e-08,
123385000,-3.65866841,-25.16959897,117.252526,-114.9583551,-1.482853707e-07,-34.42287084,41.83954281,51.41943001,1.304148067,1.682227268e-09,29.57177322,169.3686513,-46.83476026,0.5747248418,7.413405154e-10,-4.407678458,-6.086717718,193.001938,-38.64806672,-4.985233909e-08,
123584000,-3.670431069,-24.70353555,119.4868357,-114.7267106,-1.477482772e-07,-33.5931803,43.984453,51.50540741,1.496452486,1.927173503e-09,29.56407036,169.2965648,-46.83271815,0.579065727,7.457370924e-10,-4.38906983,-6.062881134,193.7798161,-38.83012346,-5.000652261e-08,
123783000,-3.61260296,-24.76954533,119.0595393,-116.5442725,-1.498476936e-07,-33.41561843,40.44174199,51.63089771,1.430156104,1.838834197e-09,29.55900015,169.2502574,-46.83136495,0.5818650981,7.481375195e-10,-4.372466437,-6.30486021,193.7701697,-40.53785673,-5.212186068e-08,
123982000,-3.568378784,-24.61650366,119.7055364,-118.0235329,-1.51506095e-07,-33.04698877,38.73278339,51.74719277,1.442584676,1.851837218e-09,29.55973069,169.2226723,-46.83188599,0.583297926,7.487760177e-10,-4.354050608,-6.247963994,194.6383135,-40.53831333,-5.20387875e-08,
124181000,-3.577353405,-24.32246463,121.1830081,-117.8275322,-1.510121048e-07,-32.89440074,39.79009595,51.74995316,1.501783353,1.924740854e-09,29.56587817,169.1620791,-46.83463792,0.5861568403,7.512401943e-10,-4.376077515,-6.568437386,192.8981493,-41.99768185,-5.38257758e-08,
124380000,-3.571006184,-24.44476814,120.5614407,-117.9975501,-1.509880477e-07,-32.76071491,39.27477093,51.79136116,1.509777072,1.931890047e-09,29.56073579,169.1504417,-46.83293231,0.5871055867,7.512522611e-10,-4.355112019,-6.432226023,194.0838482,-41.59904642,-5.322956959e-08,
124579000,-3.591136959,-24.52119552,120.22638,-117.3163012,-1.498765381e-07,-32.74493384,39.71009146,51.78267822,1.526278718,1.949885635e-09,29.55989275,169.0488497,-46.83361399,0.5926025425,7.570748194e-10,-4.384808058,-6.451187402,192.894915,-41.16153574,-5.258560334e-08,
124778000,-3.606231223,-24.40008251,120.8522605,-116.8612758,-1.49057123e-07,-32.82252986,40.34671566,51.7492422,1.531844354,1.95387489e-09,29.55587333,169.0251166,-46.83242346,0.5941314716,7.578175684e-10,-4.400466794,-6.723284606,191.5423251,-42.42485119,-5.411310309e-08,
124977000,-3.576755341,-24.57489808,119.930389,-117.7659099,-1.499718084e-07,-32.78982886,38.26563126,51.81249852,1.472680091,1.875419606e-09,29.55313459,168.9373215,-46.83231142,0.5990131708,7.628276171e-10,-4.389892827,-6.829391029,191.6325293,-43.22411127,-5.5044776e-08,
125176000,-3.600998389,-24.70705111,119.3374427,-116.937039,-1.486795215e-07,-33.12482098,39.53813359,51.71056207,1.453585838,1.84816076e-09,29.55350331,168.9734875,-46.83208822,0.5970509145,7.591199937e-10,-4.384410534,-7.041287989,191.2146848,-44.52166846,-5.660704616e-08,
125375000,-3.681468642,-23.71334617,124.326464,-114.5066451,-1.453583137e-07,-31.72874778,45.7191494,51.80636287,1.923692697,2.441995627e-09,29.53231937,168.8312287,-46.82598985,0.6060574482,7.693482647e-10,-4.343511034,-6.373184551,194.6985139,-41.46886379,-5.264187164e-08,
125574000,-3.609644276,-24.53465942,120.1973752,-116.7127686,-1.479240452e-07,-32.67015313,40.80829188,51.76725571,1.574265623,1.995255035e-09,29.55987811,168.7691337,-46.83635301,0.6075835555,7.70063279e-10,-4.408269657,-7.221630295,189.8043762,-45.05343688,-5.710160688e-08,
125773000,-3.580145762,-24.64487324,119.5939309,-117.6313193,-1.488523445e-07,-32.76285172,39.21234375,51.79262063,1.507429969,1.907523323e-09,29.5544437,168.6151644,-46.83597406,0.6161853225,7.797296712e-10,-4.380578599,-7.249176397,190.7300054,-45.75637643,-5.790076953e-08,
125972000,-3.56588825,-24.55405542,120.0080794,-118.1273195,-1.492438543e-07,-32.56734368,39.14625584,51.83549031,1.540876384,1.946766688e-09,29.5566929,168.6650739,-46.83626677,0.6133640962,7.749335394e-10,-4.386264402,-7.477835215,189.8198042,-46.90041175,-5.925469441e-08,
126171000,-3.593306735,-24.51807049,120.2462544,-117.2468296,-1.478977934e-07,-32.36098119,40.57483521,51.83841861,1.625895436,2.050941149e-09,29.55986047,168.5990752,-46.83804872,0.6166863821,7.779021015e-10,-4.392033982,-7.380619694,189.9114516,-46.25050103,-5.834142441e-08,
126370000,-3.595649603,-24.89113952,118.4310672,-117.0423616,-1.474073783e-07,-33.02369889,38.4448229,51.75941263,1.437719542,1.810715929e-09,29.56118968,168.5743098,-46.83876778,0.6179228928,7.782344135e-10,-4.389573539,-7.710158852,188.9717214,-48.09352133,-6.057071813e-08,
126569000,-3.579102484,-24.34111215,121.0935503,-117.7645253,-1.480837039e-07,-32.19639722,39.70117315,51.89973923,1.629262393,2.048725702e-09,29.55573315,168.5276563,-46.83731424,0.6207837321,7.806082023e-10,-4.376306976,-7.63491769,189.6846154,-47.96369823,-6.031223808e-08,
126768000,-3.568998802,-24.54073125,120.0812829,-118.0305208,-1.481851951e-07,-32.40600581,40.02909397,51.84475853,1.599610973,2.008282796e-09,29.5574103,168.5279461,-46.83790336,0.6206559465,7.792223735e-10,-4.361998759,-7.836437659,189.5476293,-49.36107686,-6.197194386e-08,
126967000,-3.574784019,-24.94523646,118.1140281,-117.687692,-1.475231984e-07,-32.82464997,37.56193689,51.82372573,1.444145971,1.810257546e-09,29.55639113,168.4474495,-46.83836334,0.6250316039,7.834860188e-10,-4.408545162,-8.035168174,187.2646359,-49.42353061,-6.195309964e-08,
127166000,-3.573377341,-24.64848829,119.5600802,-117.8494369,-1.47494774e-07,-32.38467147,39.43915018,51.86633942,1.584467314,1.983044251e-09,29.55846301,168.3870066,-46.83971365,0.6281249154,7.861313964e-10,-4.367723097,-8.149707105,188.3095554,-50.9137007,-6.372117655e-08,
127365000,-3.601110222,-24.8088171,118.8430849,-116.8981562,-1.460756047e-07,-32.69820974,40.22357587,51.77801891,1.550877453,1.937972071e-09,29.55435887,168.3118018,-46.83904055,0.6324265414,7.90278414e-10,-4.39942823,-8.125681036,187.2861116,-50.09459659,-6.259806595e-08,
127564000,-3.589236368,-24.59247936,119.8718197,-117.3548558,-1.464175269e-07,-32.45544529,39.89133268,51.83819878,1.585763507,1.978474341e-09,29.56167823,168.3362631,-46.84136987,0.6306199149,7.867915452e-10,-4.407630322,-8.105937029,187.0668893,-49.81449086,-6.215093959e-08,
127763000,-3.54801893,-24.84783074,118.5135135,-118.5909017,-1.47729219e-07,-32.4911396,36.56415203,51.92248464,1.469322904,1.830342142e-09,29.55614763,168.2704776,-46.84009967,0.6345146239,7.904177177e-10,-4.406034105,-8.385957129,186.1992435,-51.30441153,-6.391013593e-08,
127962000,-3.587661718,-24.79750549,118.8656919,-117.3333241,-1.459353443e-07,-32.37542683,39.51254918,51.86622773,1.588622132,1.975876159e-09,29.54734182,168.200958,-46.83771579,0.6388384566,7.945663416e-10,-4.392351523,-8.54386076,186.1312717,-52.42071896,-6.519917274e-08,
128161000,-3.635951883,-24.98191022,118.0905429,-115.7324403,-1.437207103e-07,-33.00414607,41.19949167,51.68963476,1.524473847,1.893146498e-09,29.55310277,168.1390001,-46.84039738,0.6417551588,7.969546568e-10,-4.432883682,-8.451867669,185.0736719,-51.05457337,-6.340140697e-08,
128360000,-3.595805754,-24.67941451,119.4606468,-117.113455,-1.452102311e-07,-32.42586087,40.26916171,51.83357824,1.603555553,1.988265758e-09,29.54730432,168.1359261,-46.83838365,0.6423211047,7.964208387e-10,-4.442481818,-8.774379606,183.6808141,-52.4656659,-6.505274284e-08,
128559000,-3.618844123,-24.95782201,118.1663147,-116.2806773,-1.439544846e-07,-32.70810011,40.95250394,51.75543481,1.571600762,1.94562831e-09,29.54925881,168.1230736,-46.83920846,0.642873275,7.958716193e-10,-4.440604459,-8.757765842,183.7983182,-52.42465308,-6.490127239e-08,
128758000,-3.609818162,-24.91792585,118.3365156,-116.5812537,-1.441035337e-07,-32.64479366,40.32990288,51.78603069,1.564117915,1.93337189e-09,29.5519528,168.0639558,-46.8407817,0.6458477987,7.983183153e-10,-4.439076593,-8.942828452,183.2211196,-53.37538755,-6.597614725e-08,
128957000,-3.55976079,-25.01790495,117.7181184,-118.1369599,-1.458011673e-07,-32.34126155,37.38537663,51.93373322,1.5239908,1.8808647e-09,29.5423163,167.9528914,-46.83856044,0.652463148,8.052508603e-10,-4.430346501,-8.894547221,183.6705711,-53.33361511,-6.582278184e-08,
129156000,-3.585357118,-24.98723729,117.9396392,-117.3326027,-1.445853363e-07,-32.48976974,38.75239292,51.86308882,1.542370075,1.900614927e-09,29.54157275,167.9677414,-46.83813966,0.6517208069,8.03095388e-10,-4.419993212,-9.249279268,182.7732544,-55.31189111,-6.815913223e-08,
129355000,-3.575684885,-25.06132141,117.5548278,-117.6091699,-1.447031868e-07,-32.49449929,37.47220725,51.89731753,1.499225592,1.844607196e-09,29.54303905,167.8956857,-46.83942717,0.6554727147,8.064761517e-10,-4.42616107,-9.256501006,182.5503176,-55.20359844,-6.792103567e-08,
129554000,-3.620480199,-24.88838386,118.503594,-116.2532652,-1.428152107e-07,-32.62489012,41.13001974,51.76729126,1.592767344,1.956688299e-09,29.55491746,167.8694504,-46.84389712,0.6560350573,8.059282014e-10,-4.453139972,-9.369027699,181.3003052,-55.12132527,-6.771563508e-08,
129753000,-3.578250439,-24.94464579,118.1264111,-117.5770337,-1.44219911e-07,-32.36851275,39.55865788,51.8663936,1.591444658,1.952064954e-09,29.55591202,167.8033264,-46.84495875,0.6594963548,8.089377881e-10,-4.428109666,-9.551675148,181.4405552,-56.57463957,-6.939441508e-08,
129952000,-3.605233206,-24.9800589,118.0262508,-116.7035932,-1.429293411e-07,-32.41088109,39.91420603,51.84703872,1.594962825,1.953384463e-09,29.54714994,167.7438753,-46.84251383,0.6632976021,8.123545011e-10,-4.435126491,-9.553702971,181.2136707,-56.41874521,-6.909722193e-08,
130151000,-3.615967806,-24.919882,118.3417179,-116.3853589,-1.423216507e-07,-32.44055348,40.04954327,51.8368127,1.593686578,1.948837093e-09,29.55354442,167.7154775,-46.84507556,0.6643568864,8.124077605e-10,-4.462603869,-9.676722812,179.9246835,-56.35268737,-6.891079402e-08,
130350000,-3.602712778,-25.21699922,116.8858708,-116.6871073,-1.424728034e-07,-32.76772817,38.40977553,51.8132891,1.481162948,1.80847261e-09,29.54608234,167.7233732,-46.84236,0.6644698206,8.113053815e-10,-4.4366738,-9.927297413,179.8175496,-58.12977225,-7.097537855e-08,
130549000,-3.583962666,-25.22665814,116.7850949,-117.2729097,-1.429697912e-07,-32.61320837,38.5503557,51.8421913,1.513282169,1.844873093e-09,29.54944595,167.6262439,-46.84460474,0.6694174977,8.161004968e-10,-4.447050462,-9.940652905,179.4535492,-57.94221817,-7.063853753e-08,
130748000,-3.60512155,-25.0137443,117.8641233,-116.6941531,-1.420476895e-07,-32.4474343,40.07019175,51.83475653,1.593042579,1.939154718e-09,29.54594095,167.5652326,-46.8440393,0.6729303164,8.191344129e-10,-4.426117437,-9.952086486,180.048523,-58.49936311,-7.120921778e-08,
130947000,-3.584220415,-25.43808988,115.7799237,-117.1644895,-1.424034736e-07,-32.52218084,37.98400459,51.87730826,1.511221707,1.836761475e-09,29.54455175,167.5057597,-46.84420576,0.6762085324,8.21873968e-10,-4.444921442,-10.23000925,178.4577627,-59.31116996,-7.208768342e-08,
131146000,-3.639140581,-24.85268849,118.715348,-115.6739858,-1.403785599e-07,-32.42934134,42.61361292,51.7633191,1.676697144,2.034790528e-09,29.54524673,167.4629844,-46.84492439,0.6784426029,8.233380649e-10,-4.446100181,-10.12484846,178.8098534,-58.80676072,-7.13661618e-08,
131345000,-3.59205307,-25.18152599,117.024696,-117.0379225,-1.418185991e-07,-32.28330188,38.91762886,51.90343335,1.586417264,1.922312607e-09,29.54488764,167.5001793,-46.84438584,0.6764821269,8.197150589e-10,-4.489468859,-10.35334415,176.6961608,-58.78554303,-7.123232522e-08,
131544000,-3.636898697,-25.03864767,117.8223858,-115.6831316,-1.399648956e-07,-32.4788049,41.11528196,51.79779887,1.62028957,1.960386596e-09,29.5388129,167.4314459,-46.84300744,0.680599118,8.234561355e-10,-4.45926601,-10.28385164,177.8345235,-59.20423236,-7.163113659e-08,
131743000,-3.576648328,-25.279462,116.5102427,-117.478892,-1.41922883e-07,-32.18240837,38.9553684,51.92470404,1.606941772,1.941300306e-09,29.54744607,167.3429107,-46.84703726,0.6846919876,8.271567698e-10,-4.449959823,-10.63885976,176.7852088,-61.00188034,-7.369462358e-08,
131942000,-3.638177992,-25.17296,117.1883607,-115.5946988,-1.394360227e-07,-32.37786886,41.87378585,51.79622435,1.663918099,2.007100016e-09,29.54545021,167.2926081,-46.84689889,0.687524744,8.293262305e-10,-4.463527781,-10.58600698,176.5921163,-60.43580292,-7.290064403e-08,
132141000,-3.566082813,-25.40414956,115.8809821,-117.7497407,-1.418216397e-07,-32.30085583,37.99835764,51.92568281,1.552212659,1.869535704e-09,29.543605,167.2748015,-46.84644947,0.6886122701,8.293871445e-10,-4.475284071,-10.95583703,174.8725912,-61.73629905,-7.435721814e-08,
132340000,-3.609628692,-25.16165585,117.1685489,-116.4929918,-1.400969887e-07,-32.28350124,40.61645547,51.85372077,1.642356603,1.975133532e-09,29.53894028,167.2248872,-46.84536974,0.6916247421,8.317628568e-10,-4.460342703,-10.88902791,175.5444261,-61.8244073,-7.435136788e-08,
132539000,-3.630176036,-25.24942707,116.8067652,-115.8147738,-1.390722258e-07,-32.49996721,41.00033473,51.79676441,1.612591605,1.936425694e-09,29.53334646,167.2633218,-46.84296425,0.6899881925,8.285488159e-10,-4.47907902,-11.23138196,173.7238248,-62.79579604,-7.540619248e-08,
132738000,-3.643676075,-25.15407547,117.290913,-115.4301665,-1.384025794e-07,-32.37100949,42.57115649,51.77651609,1.687078227,2.022833244e-09,29.53294474,167.1903346,-46.84364845,0.6939185468,8.32019217e-10,-4.50783896,-11.07522694,173.5240382,-61.43331369,-7.365950628e-08,
132937000,-3.619839463,-25.3420342,116.3417536,-116.0984173,-1.389954414e-07,-32.43093163,40.75558548,51.81833278,1.618145451,1.937277411e-09,29.53008223,167.1378786,-46.84323592,0.6969363919,8.343867531e-10,-4.498954597,-11.23027382,173.1862818,-62.2947233,-7.458053921e-08,
133136000,-3.63368072,-25.18005001,117.1436886,-115.7323721,-1.383501014e-07,-32.18678354,41.0862465,51.8603639,1.676805761,2.00450611e-09,29.52534332,167.0899115,-46.84211281,0.6998572516,8.366312722e-10,-4.486978681,-11.21284751,173.5784124,-62.52112088,-7.473970553e-08,
133335000,-3.619106535,-25.090034,117.5346762,-116.2233435,-1.387296631e-07,-32.1758533,41.17384757,51.86004973,1.681851543,2.007537305e-09,29.531831,167.0043578,-46.84538147,0.7039375873,8.402530967e-10,-4.506194299,-11.61173442,171.5470254,-63.66127371,-7.598909809e-08,
133534000,-3.708488263,-25.6746554,115.032802,-113.2590058,-1.3498982e-07,-33.1944586,44.03404668,51.57473332,1.570328784,1.871625116e-09,29.53568632,166.9620175,-46.84722739,0.7059051231,8.413459471e-10,-4.547138939,-11.62702814,170.4172785,-62.7035105,-7.473432717e-08,
133733000,-3.601370882,-25.49801027,115.5521007,-116.6015004,-1.387668351e-07,-32.4019697,37.96071457,51.9042924,1.532305021,1.823588183e-09,29.53459362,166.9777896,-46.84666065,0.7051463182,8.391909413e-10,-4.476986863,-11.83579412,171.4473285,-65.29477701,-7.770697224e-08,
