ACQ NUM,DATETIME,SWITCH_POS,ANT POS IDX,LEN FFT LOG2,SAMPLE RATE MHZ,AMP1,AMP2,VOLTAGE,PATCH PANNEL,HPF,LPF,ATTENUATOR,ADC,CLOCK,File Number
958, 2023-04-02 14:14:46.861235, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 59
959, 2023-04-02 14:19:01.065787, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 59
960, 2023-04-02 14:23:15.270364, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
961, 2023-04-02 14:27:29.474827, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
962, 2023-04-02 14:31:43.679392, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
963, 2023-04-02 14:35:57.883925, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
964, 2023-04-02 14:40:12.088458, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
965, 2023-04-02 14:44:26.293075, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
966, 2023-04-02 14:48:40.497614, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
967, 2023-04-02 14:52:54.702038, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
968, 2023-04-02 14:57:08.906670, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
969, 2023-04-02 15:01:23.111136, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
970, 2023-04-02 15:05:37.315605, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
971, 2023-04-02 15:09:51.520213, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
972, 2023-04-02 15:14:05.724853, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
973, 2023-04-02 15:18:19.929448, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
974, 2023-04-02 15:22:34.133972, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
975, 2023-04-02 15:26:48.338412, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 60
976, 2023-04-02 15:31:02.542994, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
977, 2023-04-02 15:35:16.747604, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
978, 2023-04-02 15:39:30.952125, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
979, 2023-04-02 15:43:45.156682, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
980, 2023-04-02 15:47:59.361128, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
981, 2023-04-02 15:52:13.565773, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
982, 2023-04-02 15:56:27.770305, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
983, 2023-04-02 16:00:41.974847, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
984, 2023-04-02 16:04:56.179293, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
985, 2023-04-02 16:09:10.396550, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
986, 2023-04-02 16:13:24.601090, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
987, 2023-04-02 16:17:38.805764, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
988, 2023-04-02 16:21:53.010218, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
989, 2023-04-02 16:26:07.214863, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
990, 2023-04-02 16:30:21.419376, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
991, 2023-04-02 16:34:35.623911, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 61
992, 2023-04-02 16:38:49.828453, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
993, 2023-04-02 16:43:04.033012, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
994, 2023-04-02 16:47:18.237532, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
995, 2023-04-02 16:51:32.442086, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
996, 2023-04-02 16:55:46.646541, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
997, 2023-04-02 17:00:00.851163, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
998, 2023-04-02 17:04:15.055632, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
999, 2023-04-02 17:08:29.260207, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1000, 2023-04-02 17:12:43.464970, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1001, 2023-04-02 17:16:57.669233, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1002, 2023-04-02 17:21:11.873860, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1003, 2023-04-02 17:25:26.078298, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1004, 2023-04-02 17:29:40.282861, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1005, 2023-04-02 17:33:54.487478, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1006, 2023-04-02 17:38:08.692022, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1007, 2023-04-02 17:42:22.896529, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 62
1008, 2023-04-02 17:46:37.100999, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1009, 2023-04-02 17:50:51.305498, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1010, 2023-04-02 17:55:05.510091, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1011, 2023-04-02 17:59:19.714540, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1012, 2023-04-02 18:03:33.919164, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1013, 2023-04-02 18:07:48.123736, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1014, 2023-04-02 18:12:02.328238, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1015, 2023-04-02 18:16:16.532799, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1016, 2023-04-02 18:20:30.737159, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1017, 2023-04-02 18:24:44.941860, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1018, 2023-04-02 18:28:59.146330, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1019, 2023-04-02 18:33:13.350761, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1020, 2023-04-02 18:37:27.555319, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1021, 2023-04-02 18:41:41.759925, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1022, 2023-04-02 18:45:55.964400, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1023, 2023-04-02 18:50:10.169009, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 63
1024, 2023-04-02 18:54:24.373532, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1025, 2023-04-02 18:58:38.578001, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1026, 2023-04-02 19:02:52.782448, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1027, 2023-04-02 19:07:06.987110, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1028, 2023-04-02 19:11:21.191575, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1029, 2023-04-02 19:15:35.396155, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1030, 2023-04-02 19:19:49.600730, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1031, 2023-04-02 19:24:03.805047, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1032, 2023-04-02 19:28:18.009739, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1033, 2023-04-02 19:32:32.214182, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1034, 2023-04-02 19:36:46.418764, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1035, 2023-04-02 19:41:00.623300, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1036, 2023-04-02 19:45:14.827767, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1037, 2023-04-02 19:49:29.032226, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1038, 2023-04-02 19:53:43.236767, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1039, 2023-04-02 19:57:57.441386, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 64
1040, 2023-04-02 20:02:11.645910, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1041, 2023-04-02 20:06:25.850405, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1042, 2023-04-02 20:10:40.054800, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1043, 2023-04-02 20:14:54.259401, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1044, 2023-04-02 20:19:08.463849, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1045, 2023-04-02 20:23:22.668463, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1046, 2023-04-02 20:27:36.872927, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1047, 2023-04-02 20:31:51.077476, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1048, 2023-04-02 20:36:05.282043, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1049, 2023-04-02 20:40:19.486510, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1050, 2023-04-02 20:44:33.691024, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1051, 2023-04-02 20:48:47.895567, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1052, 2023-04-02 20:53:02.100069, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1053, 2023-04-02 20:57:16.304547, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1054, 2023-04-02 21:01:30.509178, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1055, 2023-04-02 21:05:44.713500, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 65
1056, 2023-04-02 21:09:58.918084, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1057, 2023-04-02 21:14:13.122561, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1058, 2023-04-02 21:18:27.327315, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1059, 2023-04-02 21:22:41.531684, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1060, 2023-04-02 21:26:55.736224, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1061, 2023-04-02 21:31:09.940789, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1062, 2023-04-02 21:35:24.145289, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1063, 2023-04-02 21:39:38.349761, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1064, 2023-04-02 21:43:52.554220, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1065, 2023-04-02 21:48:06.758761, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1066, 2023-04-02 21:52:20.963227, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1067, 2023-04-02 21:56:35.167781, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1068, 2023-04-02 22:00:49.372314, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1069, 2023-04-02 22:05:03.576831, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1070, 2023-04-02 22:09:17.781286, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1071, 2023-04-02 22:13:31.985842, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 66
1072, 2023-04-02 22:17:46.190389, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1073, 2023-04-02 22:22:00.394853, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1074, 2023-04-02 22:26:14.599478, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1075, 2023-04-02 22:30:28.803936, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1076, 2023-04-02 22:34:43.008397, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1077, 2023-04-02 22:38:57.212994, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1078, 2023-04-02 22:43:11.417528, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1079, 2023-04-02 22:47:25.621943, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1080, 2023-04-02 22:51:39.826514, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1081, 2023-04-02 22:55:54.031002, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1082, 2023-04-02 23:00:08.235488, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1083, 2023-04-02 23:04:22.440064, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1084, 2023-04-02 23:08:36.644689, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1085, 2023-04-02 23:12:50.849002, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1086, 2023-04-02 23:17:05.053481, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1087, 2023-04-02 23:21:19.258152, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 67
1088, 2023-04-02 23:25:33.462544, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 68
1089, 2023-04-02 23:29:47.667068, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 68
1090, 2023-04-02 23:34:01.871680, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 68
1091, 2023-04-02 23:38:16.076228, 1, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 68
1092, 2023-04-02 23:42:30.280754, 0, 0, 24, 660.0, PAS_1012, ZKL_9VNom, 9V_REG, YES, 288S+, HSP50+, 13dB_FIXED, ADQ32, SRS_VIA_VALON, 68
