Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
34826666,-0.2368021155,-75.68502028,73.36444276,-1.450204644,123.0035661,12.00666073,-63.00446245,138.6558315,1.001416166,2.74815518,66.26019862,nan,
34933333,-0.2326795568,-76.16557123,74.66413614,-12.15632445,-82.93736287,1.655014021,-63.29305207,-132.0806514,1.001369855,0.7708725636,134.77268,nan,
35040000,-0.2399940313,-76.61961363,72.38881882,-13.37609862,-88.89682149,1.545777317,-80.90042794,133.347474,1.000180322,0.05121486777,-89.75628122,nan,
35146666,-0.2399995247,-77.00481281,72.38716209,-17.28641631,-149.3414899,1.31661632,-82.16131722,-159.2480649,1.000155955,-3.561156188,147.372459,4.946270535,
35253333,-0.2273692134,-77.36634091,76.40775534,-15.8521955,-131.9296664,1.384385184,-60.94239728,-131.1203043,1.001795974,10.06029947,10.27948239,nan,
35360000,-0.1824352317,-77.79035675,95.2251259,-22.1596774,-70.3729969,1.169164242,-64.44292531,1.290822523,1.001199898,-8.181953042,-82.54607613,2.277905681,
35466666,-0.1625563542,-78.46520854,106.8693156,-25.89253199,-155.0027574,1.106910274,-66.2960712,79.33226227,1.000969252,-1.457825393,1.300119692,11.9441876,
35573333,-0.1622227723,-79.09293528,107.0890602,-18.94459086,126.9182914,1.254587814,-69.18857426,16.42761693,1.000694628,-6.899678564,100.7335088,2.648787202,
35680000,-0.1673888037,-79.7501787,103.7842228,-15.05610597,-89.34794616,1.429197912,-60.33354789,79.8586583,1.001926508,-3.480508994,-83.81327062,5.057767267,
35786666,-0.169706354,-80.25763155,102.3670092,-5.038712008,47.4486963,3.543808568,-65.18244038,109.8438979,1.001101913,5.798883974,45.98509256,nan,
35893333,-0.1953591999,-80.82765665,88.92599683,-28.19088175,-150.9971414,1.081047166,-57.11880732,24.46195714,1.002790584,5.644733755,-39.35670849,nan,
36000000,-0.1955359335,-81.29833684,88.84562855,-14.55728306,-99.46220729,1.460408152,-74.09718995,153.8791002,1.00039469,-9.22661097,-127.8480177,2.056590533,
36106666,-0.1957827543,-81.7431815,88.73363147,-25.55169098,39.30850242,1.111427294,-64.53819691,-132.9903874,1.001186801,-0.7133478443,-10.1024719,24.36615254,
36213333,-0.211953339,-82.19769878,81.96446146,-21.05263261,109.2533756,1.194394059,-61.25347998,-113.0420402,1.001732735,1.560474052,6.729193719,nan,
36320000,-0.2149990629,-82.63482035,80.80345097,-14.05626272,-150.4082926,1.494505789,-60.77003682,-41.43875922,1.001832001,-3.99760719,-132.0945461,4.421981812,
36426666,-0.2144024197,-83.20895301,81.02828942,-15.67370474,-74.73812328,1.393937767,-66.05268629,-118.8494086,1.000996809,-19.3625063,165.9899818,1.241186306,
36533333,-0.2056592299,-83.64724192,84.47270205,-38.71469077,-162.6694706,1.023461753,-66.59254138,-157.3176943,1.000936712,-8.495329255,19.82600765,2.205331421,
36640000,-0.2037466428,-84.10162614,85.26558076,-28.12603401,49.78338037,1.081679323,-68.95248848,-173.9946821,1.000713774,-1.26921273,126.555979,13.71139619,
36746666,-0.2097524139,-84.58562922,82.82442689,-24.50287509,-93.66819008,1.126633589,-64.26137476,4.89851185,1.001225257,-1.203363893,57.65423,14.45909807,
36853333,-0.2187288692,-85.09760122,79.42571705,-13.73192431,-56.01550295,1.518194885,-70.48046409,-119.8189842,1.0005986,-9.060067733,-159.8517617,2.088174118,
36960000,-0.2131493936,-85.59722111,81.50457642,-25.95641176,-136.7768042,1.106085341,-66.08898576,-73.59372257,1.00099265,-24.29103176,80.33551496,1.129963237,
37066666,-0.2064850274,-86.11234296,84.13490121,-15.08952218,96.76048413,1.427197864,-69.33930496,-139.6592874,1.000682673,-4.336411887,-122.727429,4.088890477,
37173333,-0.2136102545,-86.48503965,81.3287492,-9.599983795,143.4078175,1.990125436,-57.02816297,-86.01925359,1.0028199,-0.3187485684,-61.287022,54.50606054,
